"eff","sim","bf","Rhat_max","ESS_min","check"
0.05,1,0.0366387871344348,1.00319250007076,0.322074529992871,1
0.05,2,0.014108306043809,1.00068006022665,0.392722901888237,1
0.05,3,0.244093763180376,1.00204416011626,0.354355106146476,1
0.05,4,0.281880386968438,1.00151703311955,0.314385424745846,1
0.05,5,9.93454996713462,1.00310706703352,0.293572825883006,1
0.05,6,4.29188800308981,1.00226756092916,0.325594988105368,1
0.05,7,0.0224522477824527,1.00348929900565,0.412923694964497,1
0.05,8,0.291980416592501,1.00272765507746,0.356801485595854,1
0.05,9,0.0135458253097721,1.00486557898863,0.38360036493621,1
0.05,10,0.0507686995761605,1.00446583777225,0.359651100168156,1
0.05,11,0.0128835358308973,1.00323063131106,0.361900383473972,1
0.05,12,0.0579432244742535,1.00125962917112,0.329172472654901,1
0.05,13,0.0499746748565868,1.00152098712569,0.383738360432192,1
0.05,14,0.447195102071883,1.00173374314072,0.351860040218019,1
0.05,15,0.0536471075987748,1.00325870145881,0.348338823046682,1
0.05,16,0.0239061143748499,1.00297748518898,0.425866446647347,1
0.05,17,0.0155540474238446,1.00131902385374,0.317280061308328,1
0.05,18,0.294760812861015,1.00355495556689,0.376631365744228,1
0.05,19,0.108734126434655,1.00368831270395,0.365692951713997,1
0.05,20,0.0169327863127004,1.0031462282808,0.41673061484287,1
0.05,21,0.0241739940241599,1.00865545560115,0.304205659700136,1
0.05,22,0.510642606923091,1.00445677189053,0.363819590349208,1
0.05,23,0.0188350455889204,1.00288918048859,0.377438968251205,1
0.05,24,1.14386856779622,1.00372319383181,0.309135780347991,1
0.05,25,0.0191698304786383,1.00202688186484,0.341018824109688,1
0.05,26,0.10905645003592,1.00403980555997,0.334440626732989,1
0.05,27,0.0447030700001824,1.00179570761059,0.422624456266653,1
0.05,28,0.0757932855085541,1.00479850782312,0.303342409156539,1
0.05,29,0.0338278601371682,1.00379901966187,0.295779009700645,1
0.05,30,1.67486961257056,1.00124995632156,0.36501937254717,1
0.05,31,0.0194128195273318,1.00262520287537,0.312876105002646,1
0.05,32,0.0198094997803682,1.00167478936528,0.300151083839169,1
0.05,33,0.0159075519982023,1.00214111464268,0.396672975637833,1
0.05,34,0.0600209116850551,1.00284484136647,0.423131371667515,1
0.05,35,0.0590059768264295,1.00635877474676,0.360873797906312,1
0.05,36,0.20663103212158,1.00197089083432,0.286793874256068,1
0.05,37,0.0311570627765091,1.00381704749126,0.329577997641619,1
0.05,38,0.0237881718773152,1.002448350621,0.407099654789848,1
0.05,39,0.0903144464987603,1.00138789500824,0.342875677835053,1
0.05,40,0.0156133233581171,1.00449061815625,0.366395597452377,1
0.05,41,0.0155767468263986,1.00155647425163,0.39349867649272,1
0.05,42,0.0398391202439117,1.00220662455864,0.365580485863469,1
0.05,43,0.207383216170533,1.00266390127781,0.350370635174222,1
0.05,44,0.022158636339035,1.00154373568655,0.370315280377543,1
0.05,45,0.419735593950172,1.00182452306779,0.353772629797049,1
0.05,46,0.219578603774753,1.00454517266644,0.312500947688398,1
0.05,47,0.0839578847794299,1.00358670975164,0.36255560811802,1
0.05,48,0.0242661498224108,1.00247026241241,0.379546982097844,1
0.05,49,0.543171543278041,1.00214236595598,0.337038073971922,1
0.05,50,0.020728431265521,1.003892641788,0.394634152118352,1
0.05,51,91.7556511893413,1.00611787742184,0.270532562754108,1
