"eff","sim","bf","Rhat_max","ESS_min","check"
0.25,1,252.388190543985,1.00426715599991,0.417118163465834,1
0.25,2,0.888638465187353,1.00217630901642,0.353288218964421,1
0.25,3,266.983491861741,1.0019264567562,0.372132000222632,1
0.25,4,129.962201177522,1.00325085713661,0.365983274957974,1
0.25,5,0.422273471623309,1.00260020980439,0.374321669285952,1
0.25,6,110695.143723636,1.00379036740953,0.359564031163231,1
0.25,7,3613.13285203631,1.00545119767049,0.306743666647684,1
0.25,8,0.145252946723338,1.00470958370027,0.349703746337964,1
0.25,9,232.480202319002,1.00393970010963,0.349624773236117,1
0.25,10,417.915360059891,1.00304039064571,0.287520690021857,1
0.25,11,3.20553477293322,1.00472925577966,0.395740609174248,1
0.25,12,6506.29252088798,1.00237424739946,0.389792947624108,1
0.25,13,1171.05093360535,1.00273144785303,0.355974824601914,1
0.25,14,18328.1923867806,1.00281876012367,0.324763121372593,1
0.25,15,351.166505123984,1.00291169913897,0.396834333991298,1
0.25,16,785.494890785419,1.00457515476841,0.317844063056187,1
0.25,17,327704.867666618,1.00178361330955,0.262757976247296,1
0.25,18,254.352998194,1.00190367475274,0.393052958299434,1
0.25,19,2.84370691837283,1.00465453103434,0.298916641917302,1
0.25,20,1448.3160659465,1.00533164730887,0.331143023751517,1
0.25,21,1.04835351032091,1.00214671733321,0.37249291811942,1
0.25,22,73.6639241796112,1.00278720263142,0.409043291060354,1
0.25,23,3.64014737061173,1.00261333825545,0.369594758813624,1
0.25,24,2600.23656809645,1.00220303291448,0.386638336221633,1
0.25,25,0.47086923115562,1.00364673405307,0.311759887667272,1
0.25,26,57.6071508775659,1.00216659823964,0.309775447992334,1
0.25,27,1522.46114666994,1.00486119871575,0.369993739605381,1
0.25,28,908.998235516119,1.00322546810439,0.26828801438539,1
0.25,29,1.69780973408864,1.00301400399041,0.344509019691942,1
0.25,30,0.0245408872874235,1.00125845027926,0.378398104386585,1
0.25,31,4.4047642133819,1.0044513453398,0.383941268889476,1
0.25,32,7.52586914372787,1.00145197403724,0.337249546199578,1
0.25,33,4.25882324800812,1.00168153116898,0.377191109808884,1
0.25,34,2.0776408790612,1.00300177854771,0.390390385225107,1
0.25,35,1553.59806200311,1.00733511421861,0.258491965896194,1
0.25,36,0.479297704384741,1.00426025660698,0.367158576117957,1
0.25,37,3.45337860675371,1.00315170713238,0.336280062588988,1
0.25,38,27.7582023055236,1.00428954776116,0.354623233622404,1
0.25,39,43747.323967261,1.00358891171747,0.31084397487823,1
0.25,40,2.13744250428898,1.00340854817279,0.40159964690391,1
