"eff","sim","bf","Rhat_max","ESS_min","check"
0.1,1,0.0493686075857016,1.00229180108737,0.368885515428416,1
0.1,2,0.918673572399521,1.00239499392786,0.308852462062007,1
0.1,3,0.0174062781996411,1.00371640686024,0.370912192890671,1
0.1,4,7834.94727464866,1.0027681038274,0.321121175918846,1
0.1,5,13.4978401607984,1.00275151039367,0.307965105123002,1
0.1,6,0.0140731357992225,1.00293606183431,0.374949164762587,1
0.1,7,0.0298910089441675,1.00212417577494,0.329292132377755,1
0.1,8,0.988422307219963,1.00234323963167,0.36630323718994,1
0.1,9,0.037903028406962,1.00286932308796,0.396657625558262,1
0.1,10,0.0927269190198163,1.00116471566881,0.404194057276378,1
0.1,11,0.00765298960297756,1.00223347019888,0.328648566437773,1
0.1,12,24.282930326424,1.00438217770658,0.347497706442113,1
0.1,13,1.74226190333844,1.00297154835657,0.373407359709617,1
0.1,14,0.244128002857751,1.00392369536687,0.397176217786261,1
0.1,15,0.110895359463595,1.00198048835436,0.404595712994628,1
0.1,16,1.19859233398573,1.00483962870907,0.353356112724773,1
0.1,17,0.504928823530239,1.00352932160198,0.326739831628952,1
0.1,18,0.0868922609209436,1.0049806628167,0.400769354324558,1
0.1,19,0.779911265798604,1.00353709321717,0.372428584319983,1
0.1,20,10.6344392437881,1.00303109223212,0.321154563838459,1
0.1,21,0.0559619466316179,1.00413596035287,0.359439892650768,1
0.1,22,0.0926908882549893,1.00179287813797,0.325959349599808,1
0.1,23,0.498168363150017,1.00290977158686,0.344332170697415,1
0.1,24,0.0767929161866375,1.00338170116084,0.41098491936589,1
0.1,25,0.0646235036026842,1.00267319303806,0.399443573866982,1
0.1,26,0.047254198184722,1.00291746230459,0.382714503492497,1
0.1,27,0.412618992814956,1.00460917871355,0.358837393260149,1
0.1,28,19.4112532500061,1.00329699389767,0.326310664279019,1
0.1,29,0.786204279448159,1.00327092507367,0.36532962659973,1
0.1,30,1.41326582164778,1.00307307409813,0.32848503464493,1
0.1,31,0.211201048430934,1.00316164570293,0.401539183521648,1
0.1,32,0.0565723912360156,1.00685319874121,0.371666511013702,1
0.1,33,0.0295788996398795,1.00310587909809,0.344194430215293,1
0.1,34,19.779463113282,1.00455774723349,0.348959911991016,1
0.1,35,4.00848656327494,1.00120914810541,0.314288243654678,1
0.1,36,0.0398605485215271,1.004238811833,0.318120744067512,1
0.1,37,0.0132731941998476,1.00227912869379,0.373898938949114,1
0.1,38,0.0688424211924271,1.00423623894597,0.36253768371088,1
0.1,39,0.0221231386142786,1.00345745304832,0.361609684931968,1
0.1,40,0.158142545128676,1.00067606036331,0.328960497496699,1
0.1,41,9.80220080725148,1.00429238896674,0.358853539882768,1
0.1,42,0.029653780566545,1.00217300258473,0.354306879572821,1
0.1,43,0.0768098137578453,1.00144951022874,0.377112725315879,1
0.1,44,0.0764726925312522,1.00079889911588,0.36417032616066,1
0.1,45,0.0266912272308638,1.00301647285329,0.337911574213706,1
0.1,46,0.147909608633106,1.00495513580551,0.318578638377931,1
0.1,47,1.41045023581123,1.00300192542869,0.266695971366042,1
0.1,48,0.882709288216186,1.00419066931039,0.357468247701984,1
0.1,49,5.54784954078108,1.00204633351187,0.379781274732872,1
0.1,50,0.171864061028567,1.00307866808028,0.354853393071338,1
0.1,51,0.0175276928381193,1.00298148827441,0.348702415721687,1
0.1,52,0.0122605805465111,1.00300671576555,0.391251172290651,1
0.1,53,0.0156459904165848,1.00610140894646,0.337057971169083,1
0.1,54,0.0331593163247773,1.00233234255208,0.392106789050483,1
0.1,55,0.0554858760440885,1.00176793918153,0.323905823297468,1
0.1,56,0.282875674389647,1.00370482626881,0.337898373964912,1
0.1,57,1.24769805977129,1.00313181569715,0.39280271413553,1
0.1,58,0.285103303563752,1.00173345106782,0.367319140524236,1
0.1,59,0.00735011227550239,1.0027484368469,0.362089393288042,1
0.1,60,0.149455034516366,1.00191093835038,0.368944205311208,1
0.1,61,0.0323090531479163,1.00147760598133,0.319949592561462,1
0.1,62,0.0293106408303439,1.00408616992059,0.378256833261969,1
0.1,63,0.221310264647609,1.00340487863868,0.403971591823746,1
0.1,64,0.0242455662147256,1.0039581442716,0.365434732027474,1
0.1,65,2.22583920951675,1.00158359074839,0.327509394567576,1
0.1,66,1.07531253641401,1.00364440818741,0.299061458217397,1
0.1,67,0.0146028629122314,1.00284167481813,0.325000403505597,1
0.1,68,7.0540887943845,1.00427322738215,0.344483202921422,1
0.1,69,0.0205723771839325,1.00326945803767,0.372774283189339,1
0.1,70,5.11132883641336,1.00424390364873,0.338160452898632,1
0.1,71,3.07558223970129,1.00239963478389,0.333655716499107,1
0.1,72,0.370086164448303,1.00226493211848,0.383766971998714,1
0.1,73,0.028971064805276,1.00276418276693,0.344543695360384,1
0.1,74,3.04340960587598,1.00289587248833,0.338897308633898,1
0.1,75,0.0130200220197192,1.00190682901653,0.358445348532046,1
0.1,76,0.0945802730528442,1.00518862445138,0.352216203000162,1
0.1,77,0.0368028144656781,1.00212840507172,0.341616759610854,1
0.1,78,91.7269399322664,1.0028281244,0.313387296048357,1
0.1,79,10.6328117201281,1.00295598109366,0.314563452397866,1
0.1,80,0.0621737420197358,1.00224167370169,0.37569537978089,1
0.1,81,0.0462491560129834,1.00256466178098,0.341044910026442,1
0.1,82,0.111353470275924,1.00275863159615,0.355432537788345,1
0.1,83,0.0301114053095595,1.00396788419735,0.358519540230342,1
0.1,84,21.0809706741048,1.00274247087886,0.253524335928856,1
0.1,85,0.284520321161735,1.00453324961162,0.400477350221523,1
