"eff","sim","bf","Rhat_max","ESS_min","check"
0,1,0.0597997993765624,1.0069500473751,0.321496210531419,1
0,2,0.0228337260953153,1.00348084255141,0.382043064360419,1
0,3,0.0538729777526025,1.00228834019245,0.340232754438263,1
0,4,0.207229326917343,1.00202575386344,0.345890669972538,1
0,5,0.0412628861203779,1.00186150368485,0.435969096012918,1
0,6,0.0781594299010895,1.00365315331361,0.400283323579349,1
0,7,0.0418042191647958,1.00236166192832,0.338361074488651,1
0,8,0.0939847699731751,1.00432321145219,0.383673408062621,1
0,9,0.0128919441852235,1.00207541554406,0.366690387527222,1
0,10,0.0129710075944183,1.00275615030698,0.397715715594163,1
0,11,1.00526779915366,1.00404237272639,0.342016023197564,1
0,12,0.0285244424025744,1.00219702108117,0.372592248147647,1
0,13,0.940351452907778,1.00214778292937,0.308806777390866,1
0,14,7.28471650902823,1.00222848708834,0.325494838173822,1
0,15,0.0415048766722048,1.00357223809609,0.391532873658467,1
0,16,0.0751046587730105,1.00286710605455,0.359014631059039,1
0,17,18.7572510638433,1.00161788561143,0.348916825793539,1
0,18,0.0233343696307163,1.00451218681973,0.36462415735662,1
0,19,0.0606614369049087,1.00435879691245,0.423272878802302,1
0,20,0.0326224141290363,1.00782327899065,0.381972291833962,1
0,21,0.304697621429424,1.00384792327076,0.41157810502748,1
0,22,0.00888852927157323,1.0054293597178,0.39379001216299,1
0,23,0.0540138014405322,1.00387878119224,0.353468996913681,1
0,24,0.51919059158367,1.0063255122706,0.317474895620161,1
0,25,0.0248512430589983,1.00780361676292,0.34983365071654,1
0,26,0.16623566630852,1.00205050251673,0.362016851775447,1
0,27,0.0277109229717503,1.00152040036657,0.421041905972092,1
0,28,0.0106384960981885,1.00401786436723,0.33570721919452,1
0,29,0.0934681386422542,1.00306878736547,0.406435469634841,1
0,30,0.00867517439245773,1.00184883952045,0.415716958912537,1
0,31,1.08686250293564,1.00420307038455,0.336617414602981,1
0,32,0.00860286619244664,1.00170677527191,0.36992301939612,1
0,33,0.372445730406107,1.00170990039294,0.336574692433122,1
0,34,0.220463067347521,1.00394479844568,0.375978097532843,1
0,35,0.354864229804194,1.00278972720232,0.391330719341189,1
0,36,0.56134226458739,1.001537104586,0.349800017799465,1
0,37,0.0548371828189341,1.00346824601018,0.372587018473988,1
0,38,1.62316933825387,1.00153838306966,0.328148311735742,1
0,39,0.00737306538787161,1.00460604268708,0.369080469308521,1
0,40,0.021187643713154,1.00354988824198,0.402043289221005,1
0,41,0.00861277939052847,1.00214885680754,0.365854691794715,1
0,42,0.0264515138058937,1.00492751635949,0.36366250124767,1
0,43,0.013186357113543,1.00323860163904,0.422609413338351,1
0,44,112.084334073475,1.00331325023931,0.266245271177532,1
0,45,0.0144185456488492,1.0014282032972,0.368248763788106,1
0,46,0.414733114278111,1.00493955403085,0.31658437125609,1
0,47,0.106538987353867,1.00194567458942,0.420764122418346,1
0,48,0.0774095210515098,1.00224939460412,0.368112971987608,1
0,49,0.0666480849961473,1.00384700432787,0.414542521368504,1
0,50,0.058732403073258,1.00375528617923,0.306116467409311,1
0,51,0.0111140358014751,1.00101120783763,0.388102823813705,1
0,52,0.0327771826239083,1.00217788733171,0.362401271300515,1
0,53,0.397208780482797,1.00297319602595,0.344032659192911,1
0,54,0.0258623756421768,1.00657091384224,0.377372063062478,1
0,55,0.0577737323622463,1.00206179993786,0.384990870451453,1
0,56,0.0409329960960063,1.00215187114584,0.331556995931613,1
0,57,0.841321626506186,1.00497382916954,0.314817914519078,1
0,58,0.113914093898536,1.00337567477719,0.390705153157663,1
0,59,0.0135103196064161,1.00408867603477,0.384054802970162,1
0,60,0.0133873623150991,1.00557623249036,0.351176268998354,1
0,61,0.0189078791947906,1.00161255563147,0.340258460101379,1
0,62,0.432797744285276,1.00306473978523,0.280286239534684,1
0,63,0.51050037026482,1.00317345027616,0.340769705876535,1
0,64,0.0104926700994762,1.00420362427456,0.371803082309188,1
0,65,0.00726564563182313,1.00441715127024,0.369330549790764,1
0,66,0.285599029579504,1.00303729498858,0.413404124631578,1
0,67,0.0184460230593435,1.00181751863453,0.358836144057362,1
0,68,0.921399193638676,1.0019402554454,0.312878839348897,1
0,69,0.0830617803942664,1.00433452850461,0.362724463623478,1
0,70,5.93762410153475,1.00192510045136,0.214203381948947,1
0,71,3.70528216388961,1.00508022525166,0.296395181232054,1
0,72,0.024214675174491,1.00211349655912,0.366205233025583,1
0,73,0.0618276274815293,1.00315561891967,0.411150636455755,1
0,74,0.35028562988203,1.0046898904551,0.347679080314704,1
0,75,0.0839386715243365,1.00360737233323,0.415161029277261,1
0,76,3.76489230835998,1.00551430116441,0.260682681932521,1
0,77,0.258536005393325,1.00293651804663,0.3618463591542,1
0,78,0.0119974475111624,1.00583479148757,0.371641599649042,1
0,79,0.0762696117391568,1.00270401791124,0.340961920445589,1
0,80,0.0139041788026189,1.00181585000266,0.429375867726932,1
0,81,0.0093989137636298,1.00226531461177,0.395289824516704,1
0,82,2.16234300317178,1.00045316408922,0.289263681633165,1
0,83,0.567107233320525,1.0014898645813,0.428450429645529,1
0,84,0.197766481867564,1.00560093313718,0.333540016192492,1
0,85,0.010394946536462,1.00399806165584,0.313797538726588,1
0,86,0.0184561915408996,1.0033659201471,0.316724667769548,1
0,87,0.0181533024788483,1.00610261181796,0.374469129907233,1
0,88,0.0188382081702118,1.00226555055293,0.356388513390244,1
0,89,0.19452816435775,1.00188974112849,0.375013628410332,1
0,90,1.60635481423563,1.00462545670337,0.276465697154854,1
0,91,0.0122887846824201,1.00268115500094,0.351717396517664,1
0,92,0.00728564043801207,1.00204763877161,0.338497662162359,1
0,93,1.21588457610897,1.00387821710711,0.361141694311265,1
0,94,0.0137094356710687,1.00200931754807,0.417418235943507,1
0,95,0.264830234539165,1.00663108159418,0.413893179486053,1
0,96,0.067701708771714,1.00483495395581,0.380382044437234,1
0,97,0.195352912133026,1.00182283351903,0.32855136321354,1
0,98,0.041340755199666,1.00162376043073,0.404763077588394,1
0,99,0.608023600558744,1.00129235592633,0.341315223961508,1
0,100,0.0211074227161733,1.00137609501282,0.361854964945854,1
0,101,0.0326892070597445,1.00384870949165,0.379312419290882,1
0,102,0.200232031831417,1.00274857419266,0.340937704244224,1
0,103,0.028003489102426,1.00306201480427,0.3424611644962,1
0,104,0.340711353613134,1.00200148008113,0.422103141367915,1
0,105,0.0388106037675308,1.00268830192685,0.383634734986098,1
0,106,0.104382272945906,1.00293709274312,0.319025459079468,1
0,107,0.153005391109242,1.00535718092986,0.337305647813257,1
0,108,0.830054555646739,1.00356956791426,0.288770704977418,1
0,109,0.0141412384218919,1.00150180694221,0.367555184345955,1
0,110,0.0202538377079438,1.00206618302745,0.392374174863056,1
0,111,0.0470712247695892,1.00165537281135,0.393160789064986,1
0,112,0.0363724188626488,1.00261580093703,0.416540383809393,1
0,113,0.430652752547833,1.00203441391204,0.358572540396229,1
0,114,0.48571447618868,1.00267843111967,0.270181417668901,1
0,115,0.571616935136945,1.00227620566335,0.38045738451992,1
0,116,0.960361288749166,1.00158957078333,0.365149225652095,1
0,117,0.483726648044793,1.0019961840097,0.345406572455338,1
0,118,0.220811449855925,1.0010172643425,0.369235537587297,1
0,119,0.0199166695215614,1.00509180987627,0.336802098148073,1
0,120,0.25815561000903,1.00285408020567,0.379261227255568,1
0,121,0.0147947721757008,1.0016666831093,0.405982378654714,1
0,122,0.0942415002183685,1.0037097330262,0.336703595406287,1
0,123,1.25550218642105,1.00213521044163,0.410033728698553,1
0,124,0.0277969726724213,1.00572697913449,0.334147682636102,1
0,125,0.364790762938257,1.00325781771903,0.368171228786393,1
0,126,0.174373715776687,1.00332990209226,0.382700173100188,1
0,127,0.114967631089415,1.00367505446898,0.28618341092212,1
0,128,0.174856560953966,1.00300674631976,0.404756185006604,1
0,129,0.0989249986586794,1.00233569610172,0.319431527584557,1
0,130,0.0271752372919317,1.00605444348929,0.370527096180373,1
0,131,0.074629709901064,1.00138615266999,0.455657200541443,1
0,132,0.0231421278318594,1.0050495662176,0.382817383559739,1
0,133,0.00866010545821803,1.00559545524713,0.379437815713565,1
0,134,0.0108438239907997,1.00226256173882,0.370202893638968,1
0,135,0.204517922204539,1.00233733607576,0.413089592870557,1
0,136,0.239322854180113,1.00258092275283,0.352680348503202,1
0,137,0.207582738364799,1.00522910574502,0.315014188124942,1
0,138,1.01613852658167,1.00636361165949,0.299218600721859,1
0,139,0.0257454039535063,1.00763357243484,0.299687256084829,1
0,140,0.0225200774915695,1.0033758899628,0.37799346536234,1
0,141,0.0674760441830145,1.00344019402555,0.403678001567404,1
0,142,0.0185698597162362,1.0024157160815,0.421578748208676,1
0,143,0.471419931117683,1.00302848854702,0.415311104284863,1
0,144,0.0842160274457462,1.00259051672787,0.375793468593912,1
0,145,0.0508014788650029,1.00404123897976,0.386820806996568,1
0,146,0.0158040509485888,1.00334513892741,0.348910740395242,1
0,147,0.095386445263656,1.00203563155294,0.340148212327745,1
0,148,0.0390444110727194,1.00185088775371,0.372698099922245,1
0,149,2.906376691024,1.00260875364144,0.433608468342801,1
0,150,0.0104238663341844,1.00289361328438,0.406989815911723,1
0,151,0.0316872043857021,1.00186049663105,0.372643757028398,1
0,152,0.517083010017243,1.00556664335987,0.295988403511152,1
0,153,0.018022715178441,1.00416918712626,0.328058931185573,1
0,154,0.0839864908622665,1.00335987099811,0.355023224569088,1
0,155,0.0303403775757221,1.00232234820501,0.367137147419544,1
0,156,1.35785928914478,1.00300414828943,0.258027024892709,1
0,157,0.104159902931528,1.00399455273628,0.366391536430203,1
0,158,1.88593990110443,1.00238027700632,0.315670260510568,1
0,159,1.5372676306921,1.00556745284578,0.332017602570393,1
0,160,0.205842968381847,1.00316905691653,0.297665937027094,1
0,161,0.0982204585661149,1.00235944721877,0.342748402659224,1
0,162,0.0669119051657699,1.00402402000606,0.322998404375741,1
0,163,0.319192991842106,1.00374792333477,0.337754125140962,1
0,164,0.203285314689631,1.0022830092452,0.338908385167813,1
0,165,0.331333197659095,1.00255588793297,0.333532366751468,1
0,166,0.00909517889067186,1.00158317039683,0.3795302286784,1
0,167,0.026046263986562,1.00306771671336,0.361438545690321,1
0,168,0.0167494570072254,1.00267096975619,0.326648751338315,1
0,169,0.00988318675928697,1.00367216760751,0.348809025342408,1
0,170,0.0146054424438701,1.00246829712326,0.341184960785239,1
0,171,0.0191790698244584,1.00221995169998,0.347327868027123,1
0,172,0.729776001873934,1.00343780986764,0.347593465271697,1
0,173,0.506400913664868,1.003701928391,0.357561613378593,1
0,174,0.0337426112133981,1.00273817151033,0.362135288201292,1
0,175,0.0302936974279687,1.00462104183573,0.391282320381707,1
0,176,0.0392317522136571,1.00254579584053,0.330903567546592,1
0,177,0.0321775065312103,1.00272044967666,0.33807063252642,1
0,178,0.0160349099241134,1.00399445472101,0.361936246138348,1
0,179,0.00928470340850641,1.00119082160228,0.354383439551626,1
0,180,0.0340197170464737,1.00345680159542,0.335946299719184,1
0,181,0.022792841157496,1.00470829660515,0.300530416179579,1
0,182,0.517927685836911,1.00387681768777,0.365749698988399,1
0,183,4.87869220758786,1.00173727013049,0.273598061625892,1
0,184,0.0337744524660702,1.00705896537067,0.36928755345431,1
0,185,0.06605133838132,1.004340793227,0.406275844032858,1
0,186,0.826639681281316,1.00109479083494,0.356255561490269,1
0,187,0.0344571689419697,1.00196013253526,0.350525120283123,1
0,188,0.0535963560622512,1.00327400584849,0.374381202173806,1
0,189,0.161257529824045,1.00206786123365,0.391688050499052,1
0,190,0.0145300916217336,1.00224022974007,0.398109335018548,1
0,191,0.150082174564399,1.00332111801719,0.380291855436088,1
0,192,0.0117781166333376,1.00241943378608,0.410581741897853,1
0,193,0.0415165981060639,1.00420966582335,0.370956759091228,1
0,194,0.0954385681825364,1.00255629922513,0.33937912743261,1
0,195,0.0230588055546515,1.00424606417803,0.296625269254787,1
0,196,0.279401654059605,1.0024610718338,0.390219122242965,1
0,197,0.0226347883677074,1.00191911731492,0.394782416662297,1
0,198,0.26308030180835,1.00231591600993,0.38178275981777,1
0,199,0.0448330673002555,1.00191733750499,0.393994687497793,1
0,200,0.275721078557617,1.00181698856005,0.304588937938712,1
0,201,0.0647649393206142,1.00313619275175,0.387998809648962,1
0,202,0.0288752796420071,1.00226754937157,0.361730597822456,1
0,203,0.0974575563520317,1.00170934240907,0.428881891428357,1
0,204,6.65164403620222,1.00238290749712,0.362185379179938,1
0,205,0.0421077357805485,1.00311430213606,0.4050636434966,1
0,206,0.0130060004976688,1.0034843216285,0.403544447045657,1
0,207,0.103494930076962,1.00911294050385,0.311247431131846,1
0,208,0.0494606957865209,1.00183789773154,0.418862660693875,1
0,209,0.112066576240089,1.00270320028329,0.406971554351991,1
0,210,0.637109487538343,1.00280964614772,0.387697388879208,1
0,211,0.27772644608919,1.00398861927824,0.385506180118204,1
0,212,1.14616025739818,1.00485438959339,0.339840951227041,1
0,213,0.0245758109882053,1.00379022971188,0.282312022574948,1
0,214,9.21768325168647,1.00306374070309,0.406897998170106,1
0,215,0.0419571193840566,1.00394839547406,0.359730150681581,1
0,216,0.119606051450012,1.00290700755901,0.384641565445216,1
0,217,0.40280407703879,1.00320930333561,0.345983173407755,1
0,218,0.0664613170297345,1.0037828686014,0.340906887151882,1
0,219,0.0122446562863786,1.00146003259021,0.352699334619579,1
0,220,0.196476900407977,1.00248820445558,0.372573308548068,1
0,221,0.0127224143365211,1.00495367958194,0.367464144383794,1
0,222,0.0175059649692925,1.00296848330143,0.409164725307059,1
0,223,1.51143218805455,1.00193586766464,0.301044223919184,1
0,224,0.141667799289335,1.00296957847048,0.312929325164832,1
0,225,0.00745087808055618,1.00118683096174,0.338830335002909,1
0,226,0.0647546698886345,1.00188346641379,0.294746867564319,1
0,227,0.0414428406526802,1.0031724675452,0.371946179467587,1
0,228,0.123923703566803,1.00205255559205,0.364957761513477,1
0,229,0.0956420537421676,1.00405842728561,0.385985820671124,1
0,230,0.0133221483334275,1.00261012720366,0.353115611826287,1
0,231,0.104175286823415,1.00564406302794,0.392187549796116,1
0,232,0.0344358821400208,1.00240269805181,0.353267582437614,1
0,233,0.263309589388603,1.00281074347302,0.356178374409516,1
0,234,0.0114859873120007,1.00184442164833,0.363366294992619,1
0,235,0.01056779280926,1.00143017731624,0.37867517643511,1
0,236,0.0268767664016755,1.00544022791868,0.3238735137768,1
0,237,1.90828862610712,1.00242536031163,0.332836161924198,1
0,238,1.89637028740032,1.00448143245046,0.353367569149877,1
0,239,0.0429754290285038,1.00324762982774,0.3602496786329,1
0,240,0.0131209627676665,1.00389702580908,0.367517508056652,1
0,241,0.157179417163536,1.00676651062505,0.342146707600833,1
0,242,0.487612429410328,1.00255434629325,0.265480467567431,1
0,243,0.024478194913631,1.00289409695237,0.345167508878922,1
0,244,0.016378704436191,1.00321008076024,0.295049371564266,1
0,245,0.113538045849449,1.0024564501289,0.330220536810375,1
0,246,0.743440809253332,1.00386852782968,0.325090756428841,1
0,247,0.0248820294343286,1.00268079230201,0.41102594595711,1
0,248,0.204051700773746,1.00581115793155,0.357163555594555,1
0,249,10.2713110104923,1.0024146429158,0.294152877471284,1
0,250,7.31639035625564,1.00293293849697,0.228109796954775,1
0,251,0.0124131992856018,1.004303351977,0.301180255405652,1
0,252,0.131847785056419,1.00401855799342,0.387302096958912,1
0,253,0.087884761205592,1.00324842119717,0.343582930722851,1
0,254,0.050602927902868,1.00185266199146,0.384878840791537,1
0,255,0.0750375501410261,1.00282144864641,0.330507444700304,1
0,256,0.0833628416167199,1.00346788874585,0.347145934891419,1
0,257,0.126436259471562,1.0037554493354,0.354062319529799,1
0,258,0.0486558798930018,1.00335868617883,0.357767189575373,1
0,259,0.0260815755651752,1.00225783792368,0.36401290494998,1
0,260,0.0111200698582096,1.00305490520413,0.397413940470914,1
0,261,0.0298565609783118,1.00290403286773,0.384777826158799,1
0,262,0.00733398411512845,1.00303554255775,0.411736216295204,1
0,263,0.0422873671622164,1.00372790288137,0.360484914624265,1
0,264,0.0420353255123195,1.00324341169223,0.371510997356725,1
0,265,0.0773803878571614,1.00379860964247,0.340647348781369,1
0,266,0.168239561493535,1.00261122521878,0.375213618844909,1
0,267,0.0250513904325565,1.00382093290447,0.393836957750006,1
0,268,67.5588394419884,1.00676394132064,0.216600176039632,1
0,269,0.0513980481454638,1.00223870224848,0.356840216848467,1
0,270,0.273442244593033,1.00348383322685,0.395653870228882,1
0,271,0.0188467012061599,1.00389510878573,0.413489135703128,1
0,272,0.0197491241277193,1.00337633503413,0.353348986753025,1
0,273,0.0437993770070278,1.00479734147227,0.326347134204112,1
0,274,0.421841731356035,1.00177417761703,0.395720614811133,1
0,275,17.282904135016,1.00809878025536,0.239668621105695,1
0,276,0.00667620760400904,1.00411559190324,0.36009487176789,1
0,277,0.020704510656311,1.00250289275667,0.340014877409474,1
0,278,0.0466723715917948,1.00255708991632,0.306615063254917,1
0,279,0.0142903413497776,1.00106697360253,0.397007345021226,1
0,280,0.00958938794546633,1.0022366379594,0.427740619585011,1
0,281,0.0505131022723741,1.00519545421782,0.325826694170749,1
0,282,36.206892527052,1.00283197505302,0.285862796684067,1
0,283,0.0070421490377525,1.00256979485368,0.385820312229199,1
0,284,0.662180255089243,1.00518949440692,0.349227227634242,1
0,285,0.218236127552528,1.00615805083497,0.310641917110239,1
0,286,0.689148011022816,1.00236989669713,0.349961882716361,1
0,287,0.0163036629181316,1.00312510502475,0.381507445763093,1
0,288,0.235320612182042,1.00076518060996,0.321964652085318,1
0,289,0.00825074918089687,1.00316163038917,0.356791975970689,1
0,290,0.0155287129458237,1.00583120817323,0.381248364895035,1
0,291,1.03315508331671,1.00282279052009,0.335411421317887,1
0,292,0.539769505608765,1.0039837036798,0.258014248970306,1
0,293,0.00822314021415148,1.00454396348271,0.399161116015616,1
0,294,0.0805438495876437,1.00384095945343,0.347261043376544,1
0,295,0.0273259740083701,1.00493400108649,0.37245680127401,1
0,296,0.00775189202887202,1.00172318998875,0.378182283720257,1
0,297,0.0112021199377665,1.00281505957581,0.370799347600329,1
0,298,3.93402914990214,1.00453232245757,0.263424116681619,1
0,299,0.344287224873461,1.00263230910892,0.375422054238756,1
0,300,0.743814999664897,1.00501643841006,0.314689314738735,1
