"eff","sim","bf","Rhat_max","ESS_min","check"
0.225,1,0.731574683942757,1.00245408221804,0.366949956605868,1
0.225,2,3.45136594289011,1.00196502395155,0.330452734988979,1
0.225,3,0.0924695106548242,1.00291746380975,0.419817247522593,1
0.225,4,1160.89460409805,1.0026496319221,0.406284125182365,1
0.225,5,0.139979339641009,1.00284925706571,0.377686326130813,1
0.225,6,19.9440584591136,1.00493160379869,0.342080301594606,1
0.225,7,104.555130792325,1.00154161602851,0.384243220822183,1
0.225,8,218.22525922913,1.00225757986756,0.353307780428437,1
0.225,9,1.10655231425055,1.00147572736819,0.401457803401138,1
0.225,10,2.92233940198255,1.00275091141989,0.332658147351804,1
0.225,11,174.850561256735,1.00386393972923,0.353719484197302,1
0.225,12,238.307015774649,1.00607853217534,0.257556364248448,1
0.225,13,0.267753953561795,1.00328837379045,0.378604599424249,1
0.225,14,2.2211439181609,1.00258811334621,0.350906438299368,1
0.225,15,1041234.71774779,1.00216533366617,0.269170581153914,1
0.225,16,1.9936083038549,1.00258793897076,0.32026116595493,1
0.225,17,1.61050703811531,1.00368675807222,0.325197527996504,1
0.225,18,10507.6872427592,1.00658109208213,0.309726791218461,1
0.225,19,4270.16530353878,1.00452719142229,0.307076470509072,1
0.225,20,2698.78695753814,1.00158014696217,0.376149055407106,1
0.225,21,293332.682878813,1.00390759359439,0.341384693325452,1
0.225,22,3859.65551418871,1.00320729738884,0.374832548635864,1
0.225,23,0.752610920195631,1.0056531523886,0.363063100818764,1
0.225,24,155.788675289045,1.00439156652718,0.364686857893151,1
0.225,25,186.01820350603,1.00258425330434,0.304190256529149,1
0.225,26,7.4944180909129,1.00291807109133,0.391956354829227,1
0.225,27,0.391329096014931,1.00226123468263,0.404305555657506,1
0.225,28,1864.68097279247,1.00252034707607,0.375258576910165,1
0.225,29,19920.8287301558,1.00421847001584,0.334811617029293,1
0.225,30,733.690751076216,1.00265281930608,0.396583383245445,1
0.225,31,968462.366144211,1.00539898350531,0.355691663954523,1
0.225,32,295.736960020032,1.00581791000112,0.343116143160922,1
0.225,33,4.24619668626112,1.00249425607383,0.35598771921993,1
0.225,34,30.3227313694436,1.0063653101815,0.337377636084647,1
0.225,35,0.0939977999297088,1.00371474543838,0.417663028485444,1
