"eff","sim","bf","Rhat_max","ESS_min","check"
0.075,1,0.458823768243209,1.00164577364453,0.319231864665209,1
0.075,2,0.143512953812921,1.00339545579285,0.396089888212652,1
0.075,3,0.00886856516149444,1.00372851372115,0.403568381814365,1
0.075,4,0.0998557617756387,1.0062333605222,0.336506089658478,1
0.075,5,9.13195335624401,1.00404227514111,0.304343336938392,1
0.075,6,0.0621743032530648,1.00270432472013,0.389507911617634,1
0.075,7,0.174268743131237,1.00346029563349,0.379630619926207,1
0.075,8,0.0871476470759652,1.00157094813861,0.341452293417164,1
0.075,9,0.00929067429599294,1.00333314683591,0.302933152478483,1
0.075,10,0.0109871146102418,1.00300397555895,0.388761840349113,1
0.075,11,0.04023278858895,1.00214273831854,0.393841597470604,1
0.075,12,0.0495674996840334,1.00436285596595,0.366175954472971,1
0.075,13,0.424708348467988,1.0021454649065,0.349249270472527,1
0.075,14,0.0510586871773149,1.0048373495617,0.378080214804021,1
0.075,15,0.0069682171852566,1.00269139420559,0.403847725253623,1
0.075,16,0.0175137479781015,1.00249383894867,0.393515885671767,1
0.075,17,4.01042228421123,1.00355788542805,0.298927689754797,1
0.075,18,0.0332898602629684,1.00325483659398,0.399971694955025,1
0.075,19,0.022974600403404,1.00292831137857,0.423692145569277,1
0.075,20,0.0207895992877376,1.00072132470239,0.363488587543277,1
0.075,21,0.00875031134650596,1.00343530224662,0.430893906931157,1
0.075,22,0.163001441599104,1.00179111747901,0.333859783649823,1
0.075,23,0.289232102376361,1.0038234135587,0.33475152235794,1
0.075,24,0.184122260130099,1.00327760608759,0.355720812298848,1
0.075,25,0.599877472816301,1.00200478785617,0.379095907895036,1
0.075,26,0.423051468163375,1.00417889317013,0.380206373352538,1
0.075,27,0.0481556789094022,1.00255261675254,0.440989145898936,1
0.075,28,0.0666008563897497,1.00270519617795,0.395144665823073,1
0.075,29,0.0267992480698042,1.00295779654036,0.372698582767866,1
0.075,30,0.0598798078010184,1.00270096383729,0.35905580750717,1
0.075,31,0.0482769295864088,1.00119523993891,0.338578144108297,1
0.075,32,3.99265307042359,1.00408374655156,0.244849043235245,1
0.075,33,0.706319372979407,1.00315766411818,0.403382585392052,1
0.075,34,0.100896834575355,1.00277393895912,0.333762691320548,1
0.075,35,0.244149089730698,1.00294241252233,0.34740258321234,1
0.075,36,0.206178430695317,1.0012679883745,0.357351412031833,1
0.075,37,0.868736380814738,1.00168086371584,0.314120888085328,1
0.075,38,1.69834076819261,1.0041339141943,0.38232596972226,1
0.075,39,0.117403793348498,1.00479370743898,0.34915451844175,1
0.075,40,0.207050542930659,1.00652145600053,0.327179532065604,1
0.075,41,0.00882401402333137,1.00342693056213,0.396752592612093,1
0.075,42,0.44290098163299,1.00263090309589,0.430770003486763,1
0.075,43,2.04532501006473,1.00231452854663,0.359615529879045,1
0.075,44,0.0145636236577135,1.00498638180929,0.396364246257829,1
0.075,45,0.0996676690116601,1.00154804522643,0.384460844364534,1
0.075,46,0.0211434109213437,1.00151569994827,0.386065009593211,1
0.075,47,0.0117108997256984,1.00328766770737,0.369983810033611,1
0.075,48,0.172087215293567,1.00370569318804,0.338299809756187,1
0.075,49,1.69070943638022,1.00447273573234,0.367107897799051,1
0.075,50,0.0385737394239886,1.00331939697233,0.418214766571487,1
0.075,51,0.0163110954114803,1.00697052784121,0.342630713318787,1
0.075,52,870.496677374634,1.00454221277997,0.272269720357036,1
0.075,53,0.0156162232738472,1.00078648576281,0.416558656412921,1
0.075,54,0.0359571765499086,1.00307014410824,0.313555019761278,1
0.075,55,0.108347908108262,1.00271310956194,0.390457420234616,1
0.075,56,0.0258908257134863,1.0036863547767,0.367570881568857,1
0.075,57,0.30303588663244,1.00367167997807,0.387719623787254,1
0.075,58,3.26260655450224,1.00374389188838,0.288586704612439,1
0.075,59,0.026000686706123,1.00254060161885,0.380858401388013,1
0.075,60,0.162993796714845,1.00295726558711,0.351284457650598,1
0.075,61,0.678522566071532,1.00475985795598,0.389753958166026,1
0.075,62,0.0161577851891039,1.00203136421903,0.356038574160128,1
0.075,63,2.92741455511375,1.00278343329982,0.322907305780763,1
0.075,64,1.02797890548833,1.00382940847838,0.361158802125731,1
0.075,65,0.019388642557088,1.00306729074839,0.391961633061551,1
0.075,66,0.289085270256415,1.00152967580185,0.341818262414526,1
0.075,67,1.01981934115371,1.0027414465353,0.381671816798636,1
0.075,68,0.0570392015244435,1.00524007006902,0.371378297524915,1
0.075,69,2.09829174399916,1.00245215403377,0.325448293046477,1
0.075,70,1.4181753690833,1.00303991737062,0.328853675679352,1
0.075,71,0.0761004819184771,1.00234421847997,0.372061328559957,1
0.075,72,0.0864910300129043,1.00450065587735,0.285233125321851,1
0.075,73,0.0567659929474991,1.00570623683484,0.324624023786564,1
0.075,74,0.0543408357464704,1.0028189210609,0.366470833739945,1
0.075,75,0.00854720202745948,1.00426545339001,0.31617239620183,1
